threads,grid_size,sync_mode,sync_interval,episodes,schedule,chunk,obstacles_pct,block,training_time_s,converged,vtune_elapsed_s,vtune_ipc,vtune_mem_bound_pct,thread_cpu_time_s,thread_wait_time_s,thread_spin_time_s,thread_overhead_time_s,thread_eff_cpu_util_pct
16,100,statespace,0,10000,static,0,0,2,0.046228,no,NA,NA,NA,NA,NA,NA,NA,NA
20,50,sqrt,10,10000,dynamic,10,0,2,0.268834,yes,NA,NA,NA,NA,NA,NA,NA,NA
8,50,statespace,0,5000,dynamic,10,50,2,0.299849,no,NA,NA,NA,NA,NA,NA,NA,NA
20,50,hogwild,0,5000,guided,10,50,2,0.104313,no,NA,NA,NA,NA,NA,NA,NA,NA
20,50,sqrt,1000,5000,guided,10,50,2,0.151635,no,NA,NA,NA,NA,NA,NA,NA,NA
2,100,sqrt,0,10000,static,1,50,2,8.875872,no,NA,NA,NA,NA,NA,NA,NA,NA
8,10,sqrt,0,10000,guided,1,50,2,0.006727,yes,NA,NA,NA,NA,NA,NA,NA,NA
4,10,hogwild,0,5000,guided,1,50,2,0.003999,yes,NA,NA,NA,NA,NA,NA,NA,NA
40,10,sqrt,0,10000,static,1,50,2,0.017534,yes,NA,NA,NA,NA,NA,NA,NA,NA
2,100,hogwild,0,5000,guided,0,50,2,4.389171,no,NA,NA,NA,NA,NA,NA,NA,NA
16,50,sqrt,0,5000,static,10,0,2,0.112386,no,NA,NA,NA,NA,NA,NA,NA,NA
20,50,sqrt,10,10000,static,10,0,2,0.268242,yes,NA,NA,NA,NA,NA,NA,NA,NA
40,10,hogwild,0,10000,dynamic,1,50,2,0.007364,yes,NA,NA,NA,NA,NA,NA,NA,NA
16,10,statespace,0,10000,dynamic,10,50,2,0.006885,yes,NA,NA,NA,NA,NA,NA,NA,NA
16,10,hogwild,0,10000,dynamic,0,0,2,0.005578,yes,NA,NA,NA,NA,NA,NA,NA,NA
4,50,sqrt,10,5000,dynamic,10,50,2,1.638962,no,NA,NA,NA,NA,NA,NA,NA,NA
20,100,sqrt,0,10000,dynamic,0,0,2,0.229635,no,NA,NA,NA,NA,NA,NA,NA,NA
2,50,hogwild,0,10000,static,1,0,2,0.039855,yes,NA,NA,NA,NA,NA,NA,NA,NA
2,100,statespace,0,10000,static,1,0,2,0.139935,no,NA,NA,NA,NA,NA,NA,NA,NA
16,10,sqrt,1000,10000,dynamic,10,0,2,0.002325,yes,NA,NA,NA,NA,NA,NA,NA,NA
16,50,sqrt,1000,5000,guided,10,50,2,0.178812,no,NA,NA,NA,NA,NA,NA,NA,NA
4,100,hogwild,0,5000,dynamic,0,50,2,2.446752,no,NA,NA,NA,NA,NA,NA,NA,NA
16,50,statespace,0,10000,static,1,50,2,0.299250,no,NA,NA,NA,NA,NA,NA,NA,NA
20,100,sqrt,0,5000,static,0,50,2,0.639147,no,NA,NA,NA,NA,NA,NA,NA,NA
8,100,hogwild,0,10000,static,0,0,2,0.032163,no,NA,NA,NA,NA,NA,NA,NA,NA
2,100,sqrt,10,10000,static,1,50,2,8.883629,no,NA,NA,NA,NA,NA,NA,NA,NA
20,50,hogwild,0,10000,static,0,50,2,0.196401,no,NA,NA,NA,NA,NA,NA,NA,NA
40,10,sqrt,1000,5000,guided,10,50,2,0.003695,no,NA,NA,NA,NA,NA,NA,NA,NA
20,100,sqrt,0,5000,guided,1,0,2,0.123017,no,NA,NA,NA,NA,NA,NA,NA,NA
4,10,sqrt,1000,10000,guided,10,50,2,0.006223,yes,NA,NA,NA,NA,NA,NA,NA,NA
16,100,sqrt,1000,5000,guided,0,0,2,0.032023,no,NA,NA,NA,NA,NA,NA,NA,NA
2,10,sqrt,1000,5000,static,10,0,2,0.002498,yes,NA,NA,NA,NA,NA,NA,NA,NA
20,50,statespace,0,5000,static,10,0,2,0.016435,no,NA,NA,NA,NA,NA,NA,NA,NA
2,10,sqrt,1000,10000,static,1,50,2,0.010499,yes,NA,NA,NA,NA,NA,NA,NA,NA
8,10,sqrt,10,5000,dynamic,1,50,2,0.006960,yes,NA,NA,NA,NA,NA,NA,NA,NA
16,50,sqrt,0,5000,static,10,50,2,1.410031,no,NA,NA,NA,NA,NA,NA,NA,NA
2,50,sqrt,1000,5000,guided,10,50,2,0.703860,no,NA,NA,NA,NA,NA,NA,NA,NA
8,10,statespace,0,5000,dynamic,10,50,2,0.003729,yes,NA,NA,NA,NA,NA,NA,NA,NA
2,50,statespace,0,10000,static,10,50,2,1.314952,no,NA,NA,NA,NA,NA,NA,NA,NA
4,50,hogwild,0,5000,dynamic,0,0,2,0.014277,yes,NA,NA,NA,NA,NA,NA,NA,NA
20,50,sqrt,1000,5000,static,0,0,2,0.017021,no,NA,NA,NA,NA,NA,NA,NA,NA
20,100,statespace,0,10000,guided,1,0,2,0.044049,no,NA,NA,NA,NA,NA,NA,NA,NA
16,50,statespace,0,5000,static,1,0,2,0.016920,no,NA,NA,NA,NA,NA,NA,NA,NA
16,10,sqrt,0,5000,dynamic,10,0,2,0.011590,yes,NA,NA,NA,NA,NA,NA,NA,NA
16,50,sqrt,10,10000,dynamic,10,50,2,3.635730,no,NA,NA,NA,NA,NA,NA,NA,NA
2,10,statespace,0,10000,dynamic,1,0,2,0.005161,yes,NA,NA,NA,NA,NA,NA,NA,NA
40,100,hogwild,0,5000,static,1,50,2,0.473579,no,NA,NA,NA,NA,NA,NA,NA,NA
20,50,sqrt,0,5000,static,0,50,2,0.199047,no,NA,NA,NA,NA,NA,NA,NA,NA
40,10,hogwild,0,10000,static,0,50,2,0.007336,yes,NA,NA,NA,NA,NA,NA,NA,NA
4,50,sqrt,10,10000,static,0,0,2,0.070051,yes,NA,NA,NA,NA,NA,NA,NA,NA
4,100,statespace,0,5000,dynamic,1,50,2,2.406132,no,NA,NA,NA,NA,NA,NA,NA,NA
4,50,hogwild,0,10000,static,1,0,2,0.023135,yes,NA,NA,NA,NA,NA,NA,NA,NA
2,10,sqrt,0,10000,dynamic,1,50,2,0.011089,yes,NA,NA,NA,NA,NA,NA,NA,NA
20,10,sqrt,10,5000,static,10,0,2,0.024365,yes,NA,NA,NA,NA,NA,NA,NA,NA
4,10,sqrt,10,10000,static,10,0,2,0.015107,yes,NA,NA,NA,NA,NA,NA,NA,NA
20,50,sqrt,0,5000,guided,1,0,2,0.044720,no,NA,NA,NA,NA,NA,NA,NA,NA
20,100,hogwild,0,5000,static,1,50,2,0.622011,no,NA,NA,NA,NA,NA,NA,NA,NA
4,100,sqrt,10,10000,dynamic,0,0,2,0.237398,no,NA,NA,NA,NA,NA,NA,NA,NA
2,100,sqrt,10,10000,static,10,0,2,0.386441,yes,NA,NA,NA,NA,NA,NA,NA,NA
8,10,hogwild,0,5000,dynamic,10,50,2,0.002686,yes,NA,NA,NA,NA,NA,NA,NA,NA
20,10,sqrt,1000,5000,dynamic,0,50,2,0.003080,yes,NA,NA,NA,NA,NA,NA,NA,NA
16,50,sqrt,0,10000,dynamic,1,0,2,0.061189,no,NA,NA,NA,NA,NA,NA,NA,NA
8,10,statespace,0,5000,static,0,0,2,0.001784,yes,NA,NA,NA,NA,NA,NA,NA,NA
4,100,sqrt,10,10000,static,0,0,2,0.240888,yes,NA,NA,NA,NA,NA,NA,NA,NA
2,50,statespace,0,5000,guided,1,50,2,0.724979,no,NA,NA,NA,NA,NA,NA,NA,NA
4,100,statespace,0,5000,dynamic,0,50,2,2.398637,no,NA,NA,NA,NA,NA,NA,NA,NA
2,100,sqrt,1000,5000,guided,1,50,2,4.356208,no,NA,NA,NA,NA,NA,NA,NA,NA
8,50,hogwild,0,10000,guided,1,0,2,0.012572,yes,NA,NA,NA,NA,NA,NA,NA,NA
4,10,sqrt,0,5000,dynamic,1,50,2,0.004377,yes,NA,NA,NA,NA,NA,NA,NA,NA
16,100,hogwild,0,5000,dynamic,1,50,2,0.701775,no,NA,NA,NA,NA,NA,NA,NA,NA
4,10,hogwild,0,10000,guided,10,50,2,0.007356,yes,NA,NA,NA,NA,NA,NA,NA,NA
20,100,hogwild,0,5000,guided,1,50,2,0.607987,no,NA,NA,NA,NA,NA,NA,NA,NA
2,10,sqrt,1000,10000,static,10,0,2,0.004668,yes,NA,NA,NA,NA,NA,NA,NA,NA
20,100,sqrt,0,10000,guided,0,50,2,2.023609,no,NA,NA,NA,NA,NA,NA,NA,NA
8,50,statespace,0,10000,dynamic,1,0,2,0.025294,no,NA,NA,NA,NA,NA,NA,NA,NA
40,100,statespace,0,5000,guided,10,50,2,0.509260,no,NA,NA,NA,NA,NA,NA,NA,NA
40,100,hogwild,0,10000,dynamic,0,50,2,0.946463,no,NA,NA,NA,NA,NA,NA,NA,NA
8,100,statespace,0,5000,dynamic,10,0,2,0.038120,no,NA,NA,NA,NA,NA,NA,NA,NA
20,100,sqrt,0,5000,dynamic,1,0,2,0.124591,no,NA,NA,NA,NA,NA,NA,NA,NA
4,100,sqrt,10,5000,static,1,50,2,2.998962,no,NA,NA,NA,NA,NA,NA,NA,NA
8,100,sqrt,0,10000,static,1,0,2,0.116670,no,NA,NA,NA,NA,NA,NA,NA,NA
16,10,sqrt,1000,10000,guided,10,0,2,0.002319,yes,NA,NA,NA,NA,NA,NA,NA,NA
40,100,hogwild,0,5000,dynamic,1,50,2,0.473631,no,NA,NA,NA,NA,NA,NA,NA,NA
40,10,statespace,0,10000,guided,10,0,2,0.006867,yes,NA,NA,NA,NA,NA,NA,NA,NA
16,100,sqrt,0,10000,dynamic,1,0,2,0.169878,no,NA,NA,NA,NA,NA,NA,NA,NA
2,50,sqrt,1000,5000,static,1,50,2,0.734601,no,NA,NA,NA,NA,NA,NA,NA,NA
2,100,sqrt,0,10000,dynamic,10,0,2,0.161907,yes,NA,NA,NA,NA,NA,NA,NA,NA
4,100,sqrt,1000,10000,guided,1,0,2,0.106258,no,NA,NA,NA,NA,NA,NA,NA,NA
16,50,sqrt,10,10000,static,10,50,2,3.573361,no,NA,NA,NA,NA,NA,NA,NA,NA
20,100,sqrt,0,10000,dynamic,10,50,2,8.349903,no,NA,NA,NA,NA,NA,NA,NA,NA
16,10,hogwild,0,5000,static,0,0,2,0.003245,yes,NA,NA,NA,NA,NA,NA,NA,NA
8,10,sqrt,10,5000,guided,10,50,2,0.018166,yes,NA,NA,NA,NA,NA,NA,NA,NA
2,100,hogwild,0,10000,guided,10,0,2,0.109844,no,NA,NA,NA,NA,NA,NA,NA,NA
4,50,sqrt,10,5000,guided,0,0,2,0.042642,no,NA,NA,NA,NA,NA,NA,NA,NA
40,50,statespace,0,5000,static,0,0,2,0.020157,no,NA,NA,NA,NA,NA,NA,NA,NA
4,10,hogwild,0,10000,static,10,0,2,0.004118,yes,NA,NA,NA,NA,NA,NA,NA,NA
4,50,sqrt,10,5000,guided,10,0,2,0.092467,yes,NA,NA,NA,NA,NA,NA,NA,NA
4,10,sqrt,10,10000,guided,0,0,2,0.008150,yes,NA,NA,NA,NA,NA,NA,NA,NA
40,100,sqrt,0,10000,guided,1,50,2,1.136638,no,NA,NA,NA,NA,NA,NA,NA,NA
16,10,sqrt,0,5000,guided,10,0,2,0.011185,yes,NA,NA,NA,NA,NA,NA,NA,NA
8,100,sqrt,0,5000,guided,0,50,2,1.642220,no,NA,NA,NA,NA,NA,NA,NA,NA
40,50,statespace,0,10000,static,10,50,2,0.285111,no,NA,NA,NA,NA,NA,NA,NA,NA
16,10,statespace,0,10000,static,1,0,2,0.004348,yes,NA,NA,NA,NA,NA,NA,NA,NA
40,100,hogwild,0,5000,static,0,50,2,0.473098,no,NA,NA,NA,NA,NA,NA,NA,NA
8,100,sqrt,1000,10000,static,0,50,2,2.610389,no,NA,NA,NA,NA,NA,NA,NA,NA
2,10,statespace,0,10000,static,0,0,2,0.005099,yes,NA,NA,NA,NA,NA,NA,NA,NA
20,100,sqrt,1000,10000,guided,1,0,2,0.047889,no,NA,NA,NA,NA,NA,NA,NA,NA
4,50,sqrt,10,5000,static,10,0,2,0.093278,yes,NA,NA,NA,NA,NA,NA,NA,NA
8,100,hogwild,0,5000,static,10,0,2,0.022402,yes,NA,NA,NA,NA,NA,NA,NA,NA
40,100,sqrt,0,10000,guided,0,50,2,1.136046,no,NA,NA,NA,NA,NA,NA,NA,NA
4,10,sqrt,10,5000,dynamic,10,0,2,0.008164,yes,NA,NA,NA,NA,NA,NA,NA,NA
2,100,sqrt,0,10000,guided,1,0,2,0.145278,yes,NA,NA,NA,NA,NA,NA,NA,NA
20,100,hogwild,0,5000,guided,10,50,2,0.582656,no,NA,NA,NA,NA,NA,NA,NA,NA
20,100,hogwild,0,5000,guided,0,0,2,0.012698,yes,NA,NA,NA,NA,NA,NA,NA,NA
2,10,sqrt,1000,10000,static,1,0,2,0.004827,yes,NA,NA,NA,NA,NA,NA,NA,NA
40,100,sqrt,0,5000,static,10,0,2,0.192419,no,NA,NA,NA,NA,NA,NA,NA,NA
4,10,sqrt,10,5000,guided,1,50,2,0.007239,yes,NA,NA,NA,NA,NA,NA,NA,NA
20,10,hogwild,0,10000,dynamic,0,0,2,0.006362,yes,NA,NA,NA,NA,NA,NA,NA,NA
4,100,sqrt,1000,5000,static,0,0,2,0.062172,no,NA,NA,NA,NA,NA,NA,NA,NA
20,100,sqrt,1000,10000,dynamic,10,0,2,0.047774,no,NA,NA,NA,NA,NA,NA,NA,NA
8,100,statespace,0,10000,static,0,50,2,2.522691,no,NA,NA,NA,NA,NA,NA,NA,NA
4,10,hogwild,0,5000,guided,0,50,2,0.003956,yes,NA,NA,NA,NA,NA,NA,NA,NA
40,10,sqrt,1000,10000,static,10,50,2,0.005045,yes,NA,NA,NA,NA,NA,NA,NA,NA
16,10,sqrt,1000,10000,static,1,50,2,0.006191,yes,NA,NA,NA,NA,NA,NA,NA,NA
40,10,hogwild,0,10000,dynamic,0,50,2,0.009861,yes,NA,NA,NA,NA,NA,NA,NA,NA
4,100,sqrt,0,10000,dynamic,10,50,2,7.421723,no,NA,NA,NA,NA,NA,NA,NA,NA
16,10,statespace,0,10000,dynamic,1,0,2,0.005222,yes,NA,NA,NA,NA,NA,NA,NA,NA
4,10,hogwild,0,10000,static,0,0,2,0.003962,yes,NA,NA,NA,NA,NA,NA,NA,NA
2,10,sqrt,0,10000,guided,0,0,2,0.005276,yes,NA,NA,NA,NA,NA,NA,NA,NA
40,10,sqrt,0,10000,static,1,0,2,0.011917,yes,NA,NA,NA,NA,NA,NA,NA,NA
8,10,hogwild,0,10000,dynamic,0,0,2,0.003102,yes,NA,NA,NA,NA,NA,NA,NA,NA
16,10,statespace,0,5000,guided,10,0,2,0.003345,yes,NA,NA,NA,NA,NA,NA,NA,NA
40,10,sqrt,0,5000,dynamic,1,0,2,0.008415,yes,NA,NA,NA,NA,NA,NA,NA,NA
16,50,statespace,0,5000,dynamic,10,0,2,0.017588,no,NA,NA,NA,NA,NA,NA,NA,NA
20,100,sqrt,10,5000,static,10,0,2,0.440341,no,NA,NA,NA,NA,NA,NA,NA,NA
4,50,sqrt,0,10000,guided,10,50,2,0.976883,no,NA,NA,NA,NA,NA,NA,NA,NA
16,100,statespace,0,5000,static,10,50,2,0.666186,no,NA,NA,NA,NA,NA,NA,NA,NA
40,50,hogwild,0,5000,dynamic,1,0,2,0.005628,yes,NA,NA,NA,NA,NA,NA,NA,NA
4,100,sqrt,0,5000,guided,0,0,2,0.081107,no,NA,NA,NA,NA,NA,NA,NA,NA
4,10,sqrt,10,5000,static,0,0,2,0.004457,yes,NA,NA,NA,NA,NA,NA,NA,NA
20,100,sqrt,1000,5000,dynamic,10,50,2,0.558269,no,NA,NA,NA,NA,NA,NA,NA,NA
16,50,sqrt,1000,5000,dynamic,10,50,2,0.184289,no,NA,NA,NA,NA,NA,NA,NA,NA
4,10,sqrt,1000,5000,guided,10,0,2,0.001681,yes,NA,NA,NA,NA,NA,NA,NA,NA
2,10,statespace,0,10000,guided,10,0,2,0.005129,yes,NA,NA,NA,NA,NA,NA,NA,NA
4,50,hogwild,0,5000,static,10,0,2,0.013693,yes,NA,NA,NA,NA,NA,NA,NA,NA
2,100,sqrt,10,10000,dynamic,1,0,2,0.267655,yes,NA,NA,NA,NA,NA,NA,NA,NA
16,50,statespace,0,5000,dynamic,0,50,2,0.172692,no,NA,NA,NA,NA,NA,NA,NA,NA
20,50,sqrt,1000,5000,guided,1,50,2,0.160898,no,NA,NA,NA,NA,NA,NA,NA,NA
20,100,hogwild,0,5000,guided,10,0,2,0.014168,yes,NA,NA,NA,NA,NA,NA,NA,NA
16,50,hogwild,0,10000,static,1,0,2,0.011573,yes,NA,NA,NA,NA,NA,NA,NA,NA
40,10,statespace,0,10000,static,0,50,2,0.146599,yes,NA,NA,NA,NA,NA,NA,NA,NA
2,100,hogwild,0,5000,static,10,0,2,0.073131,yes,NA,NA,NA,NA,NA,NA,NA,NA
40,100,sqrt,1000,10000,guided,10,0,2,0.253440,no,NA,NA,NA,NA,NA,NA,NA,NA
8,10,sqrt,10,5000,guided,1,50,2,0.007674,yes,NA,NA,NA,NA,NA,NA,NA,NA
40,100,sqrt,0,10000,guided,0,0,2,0.359021,no,NA,NA,NA,NA,NA,NA,NA,NA
8,50,sqrt,1000,10000,guided,1,0,2,0.024405,yes,NA,NA,NA,NA,NA,NA,NA,NA
20,10,sqrt,10,5000,static,1,50,2,0.017476,yes,NA,NA,NA,NA,NA,NA,NA,NA
40,100,statespace,0,10000,dynamic,0,50,2,0.958139,no,NA,NA,NA,NA,NA,NA,NA,NA
16,100,sqrt,0,5000,static,1,50,2,1.292691,no,NA,NA,NA,NA,NA,NA,NA,NA
2,100,sqrt,10,5000,static,0,0,2,0.163052,no,NA,NA,NA,NA,NA,NA,NA,NA
4,100,sqrt,10,10000,guided,10,50,2,17.843845,no,NA,NA,NA,NA,NA,NA,NA,NA
40,100,sqrt,10,5000,dynamic,1,0,2,0.368889,no,NA,NA,NA,NA,NA,NA,NA,NA
4,50,sqrt,1000,10000,guided,10,50,2,0.781440,no,NA,NA,NA,NA,NA,NA,NA,NA
8,10,sqrt,10,10000,guided,0,50,2,0.013705,yes,NA,NA,NA,NA,NA,NA,NA,NA
16,50,sqrt,10,10000,static,0,0,2,0.118488,yes,NA,NA,NA,NA,NA,NA,NA,NA
16,100,hogwild,0,10000,dynamic,1,0,2,0.021622,yes,NA,NA,NA,NA,NA,NA,NA,NA
20,10,sqrt,10,10000,guided,1,50,2,0.033821,yes,NA,NA,NA,NA,NA,NA,NA,NA
40,10,sqrt,0,5000,dynamic,0,0,2,0.006350,no,NA,NA,NA,NA,NA,NA,NA,NA
20,10,hogwild,0,10000,dynamic,1,50,2,0.006917,yes,NA,NA,NA,NA,NA,NA,NA,NA
8,100,sqrt,10,10000,static,0,50,2,4.190886,no,NA,NA,NA,NA,NA,NA,NA,NA
20,50,sqrt,0,10000,static,1,0,2,0.080363,no,NA,NA,NA,NA,NA,NA,NA,NA
4,100,sqrt,10,10000,dynamic,10,50,2,17.773868,no,NA,NA,NA,NA,NA,NA,NA,NA
2,50,sqrt,10,10000,dynamic,10,50,2,2.619547,no,NA,NA,NA,NA,NA,NA,NA,NA
4,50,hogwild,0,10000,dynamic,1,0,2,0.023260,yes,NA,NA,NA,NA,NA,NA,NA,NA
40,10,statespace,0,10000,guided,0,0,2,0.008369,yes,NA,NA,NA,NA,NA,NA,NA,NA
2,100,hogwild,0,5000,guided,1,0,2,0.073201,no,NA,NA,NA,NA,NA,NA,NA,NA
40,100,sqrt,0,10000,dynamic,0,50,2,1.139075,no,NA,NA,NA,NA,NA,NA,NA,NA
2,100,statespace,0,5000,dynamic,1,50,2,4.341377,no,NA,NA,NA,NA,NA,NA,NA,NA
20,10,sqrt,1000,10000,dynamic,0,0,2,0.002946,yes,NA,NA,NA,NA,NA,NA,NA,NA
8,50,sqrt,1000,5000,dynamic,0,50,2,0.283157,no,NA,NA,NA,NA,NA,NA,NA,NA
8,50,statespace,0,10000,static,0,0,2,0.026471,yes,NA,NA,NA,NA,NA,NA,NA,NA
16,50,sqrt,0,10000,guided,10,0,2,0.130476,no,NA,NA,NA,NA,NA,NA,NA,NA
20,100,hogwild,0,10000,guided,0,50,2,1.257715,no,NA,NA,NA,NA,NA,NA,NA,NA
2,50,sqrt,10,10000,guided,1,50,2,1.413326,no,NA,NA,NA,NA,NA,NA,NA,NA
4,10,sqrt,0,10000,guided,1,0,2,0.004137,yes,NA,NA,NA,NA,NA,NA,NA,NA
2,50,sqrt,0,5000,guided,0,50,2,0.719632,no,NA,NA,NA,NA,NA,NA,NA,NA
2,50,sqrt,1000,5000,static,0,50,2,0.732209,no,NA,NA,NA,NA,NA,NA,NA,NA
4,100,hogwild,0,10000,guided,0,0,2,0.062937,yes,NA,NA,NA,NA,NA,NA,NA,NA
40,10,sqrt,0,5000,static,0,50,2,0.010450,no,NA,NA,NA,NA,NA,NA,NA,NA
16,10,sqrt,0,5000,guided,0,0,2,0.012996,yes,NA,NA,NA,NA,NA,NA,NA,NA
4,100,sqrt,10,5000,dynamic,1,50,2,2.977926,no,NA,NA,NA,NA,NA,NA,NA,NA
40,100,sqrt,1000,5000,static,10,0,2,0.154535,no,NA,NA,NA,NA,NA,NA,NA,NA
2,10,hogwild,0,10000,static,1,50,2,0.012572,yes,NA,NA,NA,NA,NA,NA,NA,NA
20,10,sqrt,1000,10000,static,1,50,2,0.004888,yes,NA,NA,NA,NA,NA,NA,NA,NA
40,50,sqrt,0,5000,dynamic,10,0,2,0.084767,no,NA,NA,NA,NA,NA,NA,NA,NA
8,50,sqrt,0,10000,guided,10,50,2,1.125540,no,NA,NA,NA,NA,NA,NA,NA,NA
2,10,sqrt,0,5000,static,1,50,2,0.006168,yes,NA,NA,NA,NA,NA,NA,NA,NA
8,10,statespace,0,10000,dynamic,10,0,2,0.003457,yes,NA,NA,NA,NA,NA,NA,NA,NA
8,100,statespace,0,5000,static,1,50,2,1.263599,no,NA,NA,NA,NA,NA,NA,NA,NA
4,100,statespace,0,5000,guided,0,0,2,0.061719,no,NA,NA,NA,NA,NA,NA,NA,NA
2,10,hogwild,0,5000,static,0,0,2,0.003107,yes,NA,NA,NA,NA,NA,NA,NA,NA
20,50,sqrt,10,5000,guided,0,50,2,0.333663,no,NA,NA,NA,NA,NA,NA,NA,NA
8,10,statespace,0,10000,dynamic,10,50,2,0.006257,yes,NA,NA,NA,NA,NA,NA,NA,NA
4,50,sqrt,1000,5000,static,0,50,2,0.461172,no,NA,NA,NA,NA,NA,NA,NA,NA
40,50,hogwild,0,5000,dynamic,0,50,2,0.076796,no,NA,NA,NA,NA,NA,NA,NA,NA
40,50,statespace,0,10000,dynamic,0,0,2,0.025585,no,NA,NA,NA,NA,NA,NA,NA,NA
40,10,sqrt,10,10000,static,10,50,2,0.063451,yes,NA,NA,NA,NA,NA,NA,NA,NA
20,50,sqrt,10,10000,dynamic,1,50,2,0.631788,no,NA,NA,NA,NA,NA,NA,NA,NA
2,10,statespace,0,10000,dynamic,0,0,2,0.005223,yes,NA,NA,NA,NA,NA,NA,NA,NA
20,50,sqrt,1000,5000,static,0,50,2,0.138471,no,NA,NA,NA,NA,NA,NA,NA,NA
4,10,sqrt,0,5000,guided,0,0,2,0.002438,yes,NA,NA,NA,NA,NA,NA,NA,NA
8,10,statespace,0,5000,guided,1,50,2,0.002965,yes,NA,NA,NA,NA,NA,NA,NA,NA
2,10,sqrt,0,10000,static,1,0,2,0.005530,yes,NA,NA,NA,NA,NA,NA,NA,NA
4,50,hogwild,0,10000,static,0,50,2,0.730664,no,NA,NA,NA,NA,NA,NA,NA,NA
40,50,sqrt,10,10000,dynamic,10,50,2,4.374845,no,NA,NA,NA,NA,NA,NA,NA,NA
20,100,hogwild,0,5000,static,0,50,2,0.611759,no,NA,NA,NA,NA,NA,NA,NA,NA
8,50,sqrt,1000,10000,static,0,50,2,0.479123,no,NA,NA,NA,NA,NA,NA,NA,NA
4,10,statespace,0,10000,static,1,0,2,0.003575,yes,NA,NA,NA,NA,NA,NA,NA,NA
20,50,sqrt,1000,10000,guided,0,50,2,0.248583,no,NA,NA,NA,NA,NA,NA,NA,NA
8,50,hogwild,0,10000,dynamic,1,0,2,0.012685,yes,NA,NA,NA,NA,NA,NA,NA,NA
40,100,sqrt,1000,10000,guided,1,0,2,0.061727,no,NA,NA,NA,NA,NA,NA,NA,NA
4,10,sqrt,10,10000,static,0,0,2,0.008342,yes,NA,NA,NA,NA,NA,NA,NA,NA
2,50,sqrt,0,5000,static,10,50,2,0.829665,no,NA,NA,NA,NA,NA,NA,NA,NA
20,100,statespace,0,5000,static,10,0,2,0.032868,no,NA,NA,NA,NA,NA,NA,NA,NA
16,100,sqrt,0,10000,static,10,0,2,0.317410,no,NA,NA,NA,NA,NA,NA,NA,NA
4,100,sqrt,1000,5000,static,1,0,2,0.062214,no,NA,NA,NA,NA,NA,NA,NA,NA
8,10,statespace,0,10000,guided,10,0,2,0.003253,yes,NA,NA,NA,NA,NA,NA,NA,NA
2,50,statespace,0,10000,guided,1,50,2,1.312183,no,NA,NA,NA,NA,NA,NA,NA,NA
16,100,sqrt,0,5000,dynamic,10,0,2,0.237583,no,NA,NA,NA,NA,NA,NA,NA,NA
8,50,sqrt,0,10000,guided,1,0,2,0.036475,yes,NA,NA,NA,NA,NA,NA,NA,NA
8,10,sqrt,0,10000,guided,1,0,2,0.004206,yes,NA,NA,NA,NA,NA,NA,NA,NA
2,100,sqrt,0,5000,static,1,0,2,0.106052,yes,NA,NA,NA,NA,NA,NA,NA,NA
8,100,sqrt,1000,5000,dynamic,10,0,2,0.039718,no,NA,NA,NA,NA,NA,NA,NA,NA
2,10,sqrt,1000,10000,static,0,50,2,0.010370,yes,NA,NA,NA,NA,NA,NA,NA,NA
8,100,sqrt,1000,10000,static,10,50,2,2.660695,no,NA,NA,NA,NA,NA,NA,NA,NA
20,100,statespace,0,10000,static,0,50,2,1.043360,no,NA,NA,NA,NA,NA,NA,NA,NA
20,100,hogwild,0,10000,dynamic,10,0,2,0.018337,yes,NA,NA,NA,NA,NA,NA,NA,NA
8,100,sqrt,0,10000,guided,10,0,2,0.183072,no,NA,NA,NA,NA,NA,NA,NA,NA
8,100,statespace,0,5000,dynamic,10,50,2,1.265310,no,NA,NA,NA,NA,NA,NA,NA,NA
16,50,hogwild,0,5000,dynamic,10,0,2,0.008626,yes,NA,NA,NA,NA,NA,NA,NA,NA
8,10,sqrt,0,10000,dynamic,10,50,2,0.010877,yes,NA,NA,NA,NA,NA,NA,NA,NA
20,50,sqrt,0,10000,guided,10,50,2,2.001319,no,NA,NA,NA,NA,NA,NA,NA,NA
40,50,sqrt,10,5000,dynamic,0,50,2,0.567255,no,NA,NA,NA,NA,NA,NA,NA,NA
16,50,hogwild,0,5000,guided,0,50,2,0.124681,no,NA,NA,NA,NA,NA,NA,NA,NA
4,50,statespace,0,5000,static,10,50,2,0.468045,no,NA,NA,NA,NA,NA,NA,NA,NA
20,10,statespace,0,5000,static,0,50,2,0.004642,yes,NA,NA,NA,NA,NA,NA,NA,NA
40,50,sqrt,10,10000,static,10,50,2,4.406586,no,NA,NA,NA,NA,NA,NA,NA,NA
20,50,sqrt,10,5000,guided,1,0,2,0.078431,no,NA,NA,NA,NA,NA,NA,NA,NA
16,100,hogwild,0,5000,static,0,50,2,0.744057,no,NA,NA,NA,NA,NA,NA,NA,NA
20,100,sqrt,10,5000,guided,0,50,2,1.582953,no,NA,NA,NA,NA,NA,NA,NA,NA
20,50,hogwild,0,10000,guided,10,50,2,0.198582,no,NA,NA,NA,NA,NA,NA,NA,NA
40,100,hogwild,0,10000,static,1,0,2,0.020779,yes,NA,NA,NA,NA,NA,NA,NA,NA
16,50,sqrt,10,10000,guided,10,0,2,0.257226,yes,NA,NA,NA,NA,NA,NA,NA,NA
